Tokens,Labels
"['In', 'the', 'mountains,', 'you', 'can', 'see', 'wild', 'dog', 'roaming', 'around.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O']"
"['The', 'squirrel', 'was', 'making', 'a', 'loud', 'noise', 'all', 'night.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cow', 'was', 'making', 'a', 'loud', 'noise', 'all', 'night.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cat', 'was', 'hiding', 'under', 'the', 'table.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'dog', 'was', 'looking', 'for', 'food', 'near', 'the', 'barn.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'horse', 'climbed', 'up', 'the', 'tree', 'swiftly.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'cow', 'was', 'hiding', 'under', 'the', 'table.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['The', 'chicken', 'looked', 'so', 'cute', 'while', 'sleeping.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'sheep', 'was', 'playing', 'with', 'its', 'friends', 'in', 'the', 'backyard.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['During', 'our', 'hike,', 'we', 'saw', 'a', 'horse', 'resting', 'near', 'the', 'trees.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['Yesterday,', 'we', 'visited', 'a', 'zoo', 'and', 'saw', 'a', 'butterfly.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['The', 'chicken', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['My', 'friend', 'adopted', 'a', 'butterfly', 'from', 'the', 'animal', 'shelter.']","['O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
"['In', 'the', 'countryside,', 'butterfly', 'are', 'often', 'seen', 'grazing', 'in', 'the', 'fields.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'small', 'chicken', 'ran', 'across', 'the', 'road', 'in', 'front', 'of', 'me.']","['O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'dog', 'was', 'hiding', 'under', 'the', 'table.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'cat', 'was', 'spotted', 'near', 'the', 'river.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['I', 'heard', 'a', 'horse', 'making', 'noise', 'outside', 'last', 'night.']","['O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['He', 'loves', 'taking', 'care', 'of', 'his', 'pet', 'butterfly.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['The', 'elephant', 'was', 'making', 'a', 'loud', 'noise', 'all', 'night.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'chicken', 'can', 'be', 'a', 'great', 'pet', 'for', 'children.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'butterfly', 'jumped', 'over', 'the', 'fence', 'and', 'ran', 'away.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'squirrel', 'has', 'a', 'very', 'distinct', 'way', 'of', 'moving.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'elephant', 'was', 'running', 'across', 'the', 'field.']","['O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['She', 'dreams', 'of', 'having', 'a', 'cat', 'as', 'a', 'pet', 'one', 'day.']","['O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O']"
"['A', 'small', 'chicken', 'ran', 'across', 'the', 'road', 'in', 'front', 'of', 'me.']","['O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'forest', 'is', 'home', 'to', 'many', 'squirrel.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL']"
"['During', 'our', 'hike,', 'we', 'saw', 'a', 'dog', 'resting', 'near', 'the', 'trees.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ANIMAL', 'O', 'O', 'O', 'O']"
